brand,yyyyww,shopcode,ours_sale,req_sales,req_md,req_product,req_vmd,style_best,style_worst,style_reorder,others_style,others_dept,others_brand,etc,input_userid,input_date,update_userid,update_date,req_productdept
M,2020-06,129,"코로나 바이러스의 영향으로 입점 고객이 점점 줄어들고 있습니다
심지어 원산지, 제조국 등 중국산인지를 확인하여 구매하는 경우도 있습니다 
대체적으로 분위기가 많이 경직되어 있습니다
또한 날씨가 갑자기 추워지며 의류 판매가 저조한 편입니다
신발이 주력 판매 품목입니다",,이번 반품 차수가 여러개로 한꺼번에 올라와서 헷갈렸습니다,,"디피 테이블에 부착된 미키 판넬이 접착력이 약해 자꾸 떨어집니다 (서랍안에 상품이 있기때문에 어쩔 수 없이 떼었다 붙였다를 반복하다 보니 그런것 같습니다)
차라리 테이블과 연결된 ㄱ 자로  만들어서 접착이 필요없게 만들면 어떨까합니다",KT K1 등 미키 시리즈는 제 품목 수량 많이 부족합니다,,,,단일 브랜드 30.60.100 - 5% 모바일 상품권 사은,,"2월 말 8층 속옷, 이지 캐쥬얼 일부 철수 예정",m129,2020-02-09 12:17:58.000000,,2020-02-09 12:17:58.000000,
M,2020-06,022,"이번한주는 꽃샘추위가 있던 한주였습니다
현재 신종코로나바이러스 때문에 입점고객이 많이 줄었습니다
이상황이 언제까지 될지는 모르겠지만 고객님들이 보통 외국고객님이 있음 되게 불쾌하고 구매할려다가도
외국고객님이 있을때는 구매를 잘하지않는 모습이 보이점이 참 안타깝습니다
아직까지는 신발,모자,반팔티,맨투맨같은경우에는 고객님들이 많이 보로 오시고 많이 구매하십니다
그중에서도 이번 여성전용라인 맨투맨, 크롭맨투맨을 가장많이 보시고 구매도 작년에비해서 늘었던거 같습니다
신발같은경우에는 SHCK 43I 를 가장많이 찾으시며, 다른제품같은경우에는 재고만있으고 사이즈만 마음에 드시면 전부다 구매를 하시는거
같습니다 모자같은경우에느 CP77,CP66,CP10,CP11 를가장많이 보시며 토론토를 엄청많이 찾습니다
빨리 입고가 되었으면 합니다",,,,,"SHC1,SHC2,SHC6,SHC7,SHCK,SHCM
CP07,CP10,CP11,CP12,CP16,CP66,CP77",,,,단일브랜드 200/400 상품권증정,,,m022,2020-02-09 00:00:00.000000,,2020-02-09 10:22:28.000000,
M,2020-06,025,"반팔티셔츠를 찾으시는 고객이 많습니다. 다른브랜드에 비해 반팔티셔츠의 입고시일이 빨라서 판매율이 좋습니다.
TS10 깔끔한 스타일이어서 판매량이 가장 많습니다. 반팔을 찾으시는 고객님이 많으면서 반팔티셔츠의 두께감이 두꺼운 상품을 많이 찾으시는데 
두께감이 있는 반팔티셔츠가 없어서 조금은 아쉽습니다.
캡은 CP77, CP66은 꾸준하게 많이 나가는 제품이며,  미키마우스 스냅백이 반응 좋습니다.  빠른 리오더로 재고입고가 되었으면 좋겠습니다.
모노그램 트레이닝이 문의가 많이 오는데 판매할 재고가 턱없이 부족합니다.",,,,,,,,,,,,m025,2020-02-09 19:49:45.000000,,2020-02-09 19:49:45.000000,
M,2020-06,027,"신종 코로나의 여파로 지난주까지 극감했던 입점 객수가 되려 이번주들어 약간 완화된 분위기를 보였음 주 초중반까지는 마스크를 쓴 고객이 거의 대부분이었는데 주중반 이후로는 마스크를 쓰고 입점하는 고객들 비중이 60%정도였음 전 주 대비 입점객수도 약간은 증가하여 매출이 크게 빠지지않는 분위기였음,, 주 고객층은 30~50대 여성고객으로 반 이상은 자녀류 구매고객비중이 과반수를 차지,,고정고객들과 신규고객들의 객단가가 높았던 한 주,,한동안 미키마우스 시리즈들의 매출이 주춤하다가 이번주들어 다시금 미키마우스 상품 문의 고객들이 몇몇방문하여 꾸준히 판매로까지 이어짐,, 단가가 있는 상품이다보니 많은 고객들이 가격확인을 하고 발길을 돌리는 경우도 많음,,그리고 최근 입고된 셔츠류들이 반응이 오기시작 예년보다 단가가 낮아지면서 10~20대 고객층에게 가격대비 실루엣이 예뻐 호응이 좋아 판매되고 있는 상황,,그리고 신상품 WP01와 같은 스트링 카고팬츠류들의 피팅핏에 대한 고객의 반응이 매우좋음,,기장감도 좋고 착용시 실루엣에 감탄하는 고객들이 많음",,,,,,,,,,,,m027,2020-02-09 20:32:19.000000,,2020-02-09 20:32:19.000000,
M,2020-06,034,"저번주와 마찬가지로
코로나 바이러스로 인하여
공항 그리고 백화점 전체적으로
입점고객이 적은 주입니다.

그나마 주변 매장에 비하여
고객분들이 많이 매장에 오는 편인데
한 동안 매장에서 
청키의 반응이 그리 좋지 못하였는데
입점 고객이 줄어들면서
청키의 반응이 더 좋아졌네요.
SHCM의 반응도 좋구요!

하지만 여전히
객수가 적은 것은 사실이며
외국인 손님도 적습니다.

평소에는 중국인 고객이 다수이지만
중국에서 발생한 바이러스인만큼 많지 않아요.

아무래도 유동인구가 많고
국내 바이러스 확진지가 늘어가면서
주말에도 외출을 자제하는 상황이 이루어지면서
자연스럽게
매출도 줄어들고 있어요.

이 상황이 나아지기 전까지는
이 정도 매출이 유지되리라 생각됩니다.",,,,,"SHC1,SHC2,SHC7,SHCK,,SHC6,SHCM
CP77,CP66,CPYD,CP10,CP11,CPFB,CP85
CP19,CP16,CP07,CP12,CP85
JP02,JP05,KTK2
MT01,MT08,MT04,MTM2,MTK1,MTK2
HD03,HD10
TS02,TSK1,TS03,TS01,TS05
BG10,BGC9,BG01,BG02",,,,,,,M034,2020-02-09 00:00:00.000000,M034,2020-02-16 16:54:22.000000,
M,2020-06,042,"2020년1월27일~2020년2월2일 주간판매동향

1.금주내에 백화점 입점 고객님의 경우 여성고객이 현저히 많은 주였습니다
2.저번주와 동일하게 모자보다는 의류 판매의 비중이 더 큰 주였습니다
3.빅볼청키 슈즈는 여전히 꾸준히 인기가 좋은 주였습니다(특히 SHC1상품)
- SHC1 50L 남성사이즈 문의가 많은 주였습니다
5.미키콜라보 제품에 대한 남성고객님들의 반응이 의외로 좋아 판매로 이어지는 경우가 많았습니다",,,,,,,,,,,,M042,2020-02-03 00:00:00.000000,,2020-02-03 14:15:01.000000,
M,2020-06,044,"이번주 역시 입점고객은 저조하나 주로 입점고객이 20~30대(남/여 커플)이었습니다.
커플룩으로 미키시리즈 MTK1/MTK2 /TSK1/TSK3 좋은 반응과
뒤빅로고 트윈포켓 셔츠 WS02 스타일은 여성분들에게 좋은 반응이며 
스몰로고의 깔끔하다고 TR01/TP01 스타일은 남여모도 좋은 반응을 보였습니다.
테일러 자켓 JK01/JK02 스타일은 문의전화도 많이오며 주문을 원하시는 고객분들도 있었음.
SHCK(43I)컬러는 아직도 문의 전화가 많았으며  SHCK941로 판매 연결을하고 있습니다.
CPKB/CP66/CP77 좋은 반응을보임",,,,,TSK1/TSK3 /TS03/CPKB/CP66/CP77,,TSK1/TSK3 /TS03/CPKB/CP66/CP77,"NBA;
N194DW010(다운)-79,000
N194TS010 (티셔츠)-49,000",,,,M044,2020-02-09 00:00:00.000000,M044,2020-02-16 19:43:51.000000,
M,2020-06,521,"이번주 날씨가 추움에도 불구하고 신종코로나 영향으로 저희매장뿐만아니라 동성로거리에 사람수가 많이 줄어든편입니다. 중국고객님들은 아예 방문을안하시고 반면에 중국분들 제외하고 다른외국분들방문이 많이 늘었습니다.
청키는 기존컬러보다 신규로 추가된 컬러들이 반응이 굉장히 좋은편이며 외국분들은 주로 모노그램 청키를 많이 선호하시는 편입니다.  의류는 현재 기본스타일인 MT01011품번이 반응이 굉장히 좋고 계절탓인지 어두운 컬러보다는 밝은컬러가 좀더반응이 좋습니다. 디즈니라인은 BG,SH스타일이 반응이 좋고 특히 KT라인이 굉장히 반응이 좋습니다.",,,,,"HD-02,03,04,07,E1
KT-K1,K2
MT-01,04,07,08,21,K2,S1,W2
TS-01,03,04,07,C1,K1,L4
BG-02,10,A8,C9,K1,KC,KD,P1,P5
CP-01,07,10,11,12,15,16,18,19,51,57,66,77,85,B1,B3,B5,BL,C1,CZ,EC,FB,FN,HG,HK,IG,IJ,IK,IR,IX,K1,KA,KB,T2,TF,TG,UC
SH-C1,C2,C3,C6,C7,CK,CM,P1,P6,P7,PM",,,,,,,M521,2020-02-09 15:13:02.000000,,2020-02-09 15:13:02.000000,
M,2020-06,078,우환폐렴이 유행인 탓인지 입점고객이 많지 않았습니다. 입점고객이 많지는 않았으나 입점고객님들의 구매율이 높아 판매량은 낮지않았던것같았던것같습니다. 빅볼청키의 디자인이 새롭게 추가되었습니다. 덕분에 고객분들의 선택의 폭이 넓어졌고 기존 빅볼청키와는 색다른 느낌의 컬러로 고객님들의 많은 관심을 받았습니다. 관심도만 높은것이 아니라 판매량도 많았습니다. 봄에 인기가 많은 파스텔컬러로 이른 봄을 준비하시는 여성고객분들도 많이 계셨습니다. 곧 다가올 새학기를 준비하기위해 백팩이나 밝은 컬러의 맨투맨을 찾으시는 고객님들이 많았습니다. 특히 네온컬러의 맨투맨이 가장 관심도가 높았습니다. 미키 콜라보 제품인 미키x빅볼청키도 꾸준한 관심을 받고있습니다. 전화 문의나 SNS를 보고 매장을 방문하시는 고객님들도 많았고 매장에서 상품을 보고 마음에 들어하시는 고객님들도 많았습니다. 하지만 재고가 부족한탓에 판매가 잘 이루어지지 않고 있어 아쉽습니다. ,,,,,"SHC1 (50B) , SHC2 (43P/07M) , SHCK (43I) , MT04 011 ",,SHCK (43I),,,,,M078,2020-02-03 00:00:00.000000,M078,2020-02-03 00:00:00.000000,
M,2020-06,084,코로나로 인해 백화점 입저 고객들이 많이 줄어듬 ...갑자기 추워진 날씨로 인해 얇은 봄상품  판매가많이 줄어듬,상품 출고시 상품의 싸이즈가 하나씩 이라도 들어왔으면합니다..JK01  JK02같은경우도   서울쪽에 서 보시구 오셔서 다른 스타일 찾으시는데   상품 없냐고 물어보시는 고객들이 많아요....,,"TRK1..TPK1 같은 기본스타일 트레이닝 셋트 많이들 물어 보시는데 상품이 미키밖에 없다고 아쉬어 하시네요..그나마 미키도 사이즈가 많이 읍구요....
싸이즈는 기본적으로 다 나왓으면합니다...",,SHC1     SHC2  SHCK  KTK2 KTK1 TSK1 TSK2 TSK3  SHC7   CP77SHCM   CP15   TK01  TRK1 TPK1   ,,,,,,,M084,2020-02-09 14:31:51.000000,M084,2020-02-09 00:00:00.000000,점퍼가 넘 얇은 상품만 미리 들어와서 요즘 입을수 있는 상품이 없다고들 많이들 말씀하세요....가방도 기본 스타일 책가방으로 쓸수 있는 상품이 한 ~`두스타일은 있으면 합니다...
M,2020-07,129,"입점 고객의 수가 점차 회복세를 보이고 있으나 여전히 많이 위축되어 있는 분위기입니다
반면 온라인 주문건이 늘어나는 추세입니다
의류 판매가 저조하고 SH의 매출이 절대적입니다
주말 CP 77  물량 부족합니다",,"긴급 반품으로 인해 HD, MT 스타일 많이 부족하고 남아있는 스타일도 거의 941 품번이다 보니 두께감이 봄상품 같지 않아 판매에 지장이 있습니다","CP 77  라인에 로고가 큰 스타일 많이 찾습니다 ( 빅로고 까진 아니고 야구모자 기본 사이즈 로고 . 특히 50L )
CP 66 블랙이 대체 가능하나 계속 품절 상태입니다",,,,,,고액사은 5%,NBA - 직원 대상 행사 진행,,m129,2020-02-16 15:49:34.000000,,2020-02-16 15:49:34.000000,
M,2020-07,017,"코로나 사태로 고객 유입이 급감하였으나 신학기 슈즈 구매고객만 많은 한주입니다.
 주말에는 한파로인해 맨투맨과 후드티를 찾으셨으나 급 반품으로 기회로스가 많아 아쉬웠음",,,"슬리퍼, 마스크 상품 필요합니다!!!!
많은 고객님들 께서 찾으십니다.",,"shc1,c2 cm
ts01,10",,,,"국민,신한,농협 카드구입고객  30 60 100 5%상품권행사",,,m017,2020-02-16 18:36:47.000000,,2020-02-16 18:36:47.000000,
M,2020-07,022,"이번주는 날씨가 많이 풀린 한주였습니다
날씨는 풀려서 고객님들이 반팔티셔츠랑 모자를 많이 찾는 한주였으며, 신종 코로나바이러스 때문에
입점 고객님들이 많이 줄었으며, 매장내에 외국인들이 들어오면 국내고객님들이 기피하는게 더욱더 심해진거 같습니다
신발같은경우에는 고객님들이 SHC1,SHC2,SHC6,SHC7,SHCM 를 가장많이 보시고 많이 판매가 됩니다
신발중에서도 아직까지 고객님들이 SHCK 43I 를 가장많이 찾으시고 많은 문의가 들어옵니다
빠른입고와 주문건부터 먼저 입고를 다시켜줬으면 합니다",,,,,,,,,단일브랜드 100/200 상품권 5%,캉골 신학기가방 구매시 5000원 할인,,m022,2020-02-16 10:45:06.000000,,2020-02-16 10:45:06.000000,
M,2020-07,025,"코로나바이러스로 인해 백화점 입점고객이 전체적으로 줄었습니다.
신학기를 대비해서 선물할 가방을 찾으시는 고객분들이 많습니다.
가방에 물병꽂이를 많이 보시는데 이번에 입고된 상품에는 물병꽂이가 없는 상품이 많아 아쉬운 부분입니다
날씨가 따뜻해져서 야구점퍼를 많이 보시는데 JP02가 아직은 쌀쌀해서인지 찾으시는 분들이 많습니다
캡은 CP77, CP66 기본캡의 반응이 좋고 미키마우스 콜라보된 모자도 찾으시는 분들이 많습니다",,,,,,,,,,,,m025,2020-02-16 20:27:18.000000,,2020-02-16 20:27:18.000000,
M,2020-07,027,"이번 주 들어서는 코로나 영향이 거의 느껴지지않았던 한 주,, 마스크 쓴 고객 수가 극소수 정도였으며 주말까지 날씨 기복이 있다보니 입점하는 고객 수가 증가한 모습을 보였음,,기존에는 고객 비중이 크지 않았던 연령대의 커플 고객층의 입점 비중도 40% 전후를 차지 , 입점하여 의류보다는 신발과 모자를 구매하는 경우가 종종 있었던 한 주,, 코로나의 여파인지 기존에 주 고객층이었던 가족단위 입점 객수가 많이 줄어든 반면에 20대 전후와  30대 전후 고객층의 유입이 증가한 모습을 보였음,,날씨가 많이 풀리면서 모자 구매 고객비중이 증가 하였으며 신학기가 얼마 남지않은 상황에서 20대 고객층들의 신발 구매력이 높았음,,  악세사리류의 판매로 매출액에 받쳐주고 있으나 간절기 시즌임에도 아우터류 판매비중이 높지않음,, JP02의 경우만 가장 판매율이 높으며 그 외에 아우터류들이 고객들의 호응이 낮은 편,,그리고 신상품 라인 중 WP팬츠류의 고객호응도가 매우 높은 편,, 특히 WP01의 경우 반응도 매우 좋으면서 판매도 꾸준한 상품 중 하나 신학기가 다가오면서 운동화 외에도 슬리퍼 문의가 상당히 증가하는 추세 ,,슬리퍼의 신상품 입고가 빨리 되었으면 함",,,,,,,,,,,,m027,2020-02-16 20:20:48.000000,,2020-02-16 20:20:48.000000,
M,2020-07,034,"저번주와 마찬가지로
코로나 바이러스로 인하여
공항 그리고 백화점 전체적으로
입점고객이 적은 주입니다.

그나마 주변 매장에 비하여
고객분들이 많이 매장에 오는 편인데
한 동안 매장에서 
청키의 반응이 그리 좋지 못하였는데
입점 고객이 줄어들면서
청키의 반응이 더 좋아졌네요.
SHCM의 반응도 좋구요!

이번 주는 기온이 생각보다 높아져
반팔이나 얇은 쭉티의 판매율이 좋았지만
주말에 들어서서 다시 낮아진 기온에 
주말 고객은 많지않아요.

여전히
객수가 적은 것은 사실이며
외국인 손님도 적습니다.

평소에는 중국인 고객이 다수이지만
중국에서 발생한 바이러스인만큼 많지 않아요.

아무래도 유동인구가 많고
국내 바이러스 확진지가 늘어가면서
주말에도 외출을 자제하는 상황이 이루어지면서
자연스럽게
매출도 줄어들고 있어요.

이 상황이 나아지기 전까지는
이 정도 매출이 유지되리라 생각됩니다.",,,,,"SHC1,SHC2,SHC7,SHCK,,SHC6,SHCM
CP77,CP66,CPYD,CP10,CP11,CPFB,CP85
CP19,CP16,CP07,CP12,CP85
JP02,JP05,KTK2
MT01,MT08,MT04,MTM2,MTK1,MTK2
HD03,HD10
TS02,TSK1,TS03,TS01,TS05
BG10,BGC9,BG01,BG02",TSL1,,,,,,M034,2020-02-16 16:54:11.000000,,2020-02-16 16:54:11.000000,
